temperature,pressure,humidity,x_acceleration,y_acceleration,z_acceleration,x_rotation,y_rotation,z_rotation,lux,gas_concentration
32.31000137,100025.375,62.59863281,0.10295067,0.050278235,10.52491093,-0.083402753,-0.002931087,-0.015188362,66.40625,9.89010989
32.31999969,100023.7031,62.61132813,0.146046311,0.098162271,10.51533413,-0.08233691,-0.003330781,-0.01398928,64.453125,9.816849817
32.31999969,100023.875,62.59960938,0.10055647,0.081402861,10.47463226,-0.084068909,-0.003730475,-0.014655436,58.59375,9.792429792
32.31000137,100025.3125,62.59863281,0.10295067,0.143652096,10.50575733,-0.080471672,-0.0042634,-0.016520673,55.6640625,9.792429792
32.33000183,100025.3438,62.5546875,0.196324542,0.129286885,10.51293945,-0.080338441,-0.002398162,-0.011724349,52.734375,9.816849817
32.33000183,100021.375,62.58984375,0.08379706,0.129286885,10.55603504,-0.085667685,-0.003863706,-0.012790199,53.7109375,9.841269841
32.34000015,100026.0938,62.56835938,0.086191259,0.081402861,10.55124664,-0.081271052,-0.001865237,-0.014788668,64.453125,9.792429792
32.34000015,100025.8672,62.58007813,0.146046311,0.177170932,10.50575733,-0.081670754,-0.006794794,-0.015854517,62.50000381,9.841269841
32.33000183,100024.4844,62.55566406,0.088585466,0.064643443,10.54885292,-0.082470134,-0.00319755,-0.013722817,60.546875,9.841269841
32.33000183,100024.4844,62.58886719,0.069431849,0.122104287,10.49618053,-0.085267991,-0.002264931,-0.016254211,62.50000381,9.792429792
32.33000183,100023.2734,62.57714844,0.110133275,0.057460841,10.43871975,-0.082203679,-0.003996937,-0.015987748,37.109375,9.841269841
32.33000183,100022.4688,62.5546875,0.079008654,0.124498487,10.50096893,-0.084868304,-0.005062787,-0.013589587,52.734375,9.768009768
32.31999969,100021.625,62.54296875,0.090979666,0.069431849,10.53688145,-0.082603365,-0.002931087,-0.014122511,56.640625,9.914529915
32.31999969,100025.6094,62.59863281,0.119710088,0.117315881,10.56561184,-0.081004597,-0.005196018,-0.014788668,60.546875,9.792429792
32.31000137,100024.9688,62.57519531,0.10055647,0.093373865,10.53688145,-0.081404284,0.000133231,-0.012390506,54.6875,9.792429792
32.29999924,100024.7656,62.58496094,0.01436521,0.107739076,10.45308495,-0.084868304,-0.005462481,-0.013189893,58.59375,9.865689866
32.29999924,100026.2656,62.59667969,0.095768064,0.105344877,10.51533413,-0.080871366,-0.003863706,-0.014921899,62.50000381,9.865689866
32.29000092,100024.4844,62.63085938,0.035913024,0.110133275,10.47942066,-0.080604896,-0.000666156,-0.017053599,65.4296875,9.816849817
32.29000092,100023.2656,62.64257813,0.124498487,0.136469498,10.52012253,-0.082736596,-0.005196018,-0.014522205,69.3359375,9.89010989
32.27999878,100022.2578,62.67578125,0.071826048,0.071826048,10.44590187,-0.084068909,-0.00319755,-0.014522205,71.2890625,9.816849817
32.27999878,100024.3906,62.6640625,0.119710088,0.107739076,10.48181534,-0.079672284,-0.004929556,-0.01505513,74.21875,9.89010989
32.29000092,100028.2266,62.67675781,0.081402861,0.055066638,10.52969933,-0.082736596,-0.0042634,-0.01185758,74.21875,9.816849817
32.29000092,100022.9219,62.67675781,0.126892686,0.10295067,10.43632507,-0.082470134,-0.001465544,-0.015321592,74.21875,9.987789988
32.29000092,100024.25,62.66503906,0.126892686,0.098162271,10.56800652,-0.083402753,-0.003996937,-0.012390506,72.265625,9.914529915
32.29999924,100023.0938,62.70117188,0.090979666,0.095768064,10.47223854,-0.080871366,-0.002398162,-0.01505513,70.3125,9.963369963
32.29999924,100025.75,62.68945313,0.093373865,0.098162271,10.56800652,-0.080738127,-0.003863706,-0.015854517,69.3359375,9.963369963
32.31000137,100027.2813,62.6796875,0.105344877,0.189141929,10.46266174,-0.081803977,-0.002264931,-0.015987748,68.359375,10.03663004
32.31999969,100026.9844,62.66894531,0.090979666,0.114921682,10.51533413,-0.083935678,-0.0042634,-0.014655436,63.47655869,9.963369963
32.31999969,100028.375,62.64550781,0.069431849,0.146046311,10.49618053,-0.084735066,-0.005062787,-0.015588055,62.50000381,10.08547009
32.29999924,100024.5938,62.66699219,0.153228909,0.191536129,10.43393135,-0.077007659,-0.003064318,-0.013323124,62.50000381,9.89010989
32.29999924,100024.8828,62.65527344,0.090979666,0.047884032,10.53448772,-0.086600304,-0.005728943,-0.014522205,58.59375,9.89010989
32.29999924,100024.0781,62.65527344,0.110133275,0.10295067,10.45547867,-0.081670754,-0.002531394,-0.012257273,61.5234375,9.89010989
32.31000137,100027.2813,62.64355469,0.153228909,0.122104287,10.43871975,-0.081937209,-0.004529862,-0.014655436,62.50000381,9.89010989
32.31000137,100025.6641,62.65625,0.124498487,0.050278235,10.53927612,-0.083402753,0.000133231,-0.013589587,57.6171875,9.914529915
32.31999969,100024.5156,62.62402344,0.110133275,0.08379706,10.43871975,-0.080071971,-0.004796324,-0.013456355,58.59375,9.938949939
32.33000183,100025.1719,62.60058594,0.114921682,0.076614454,10.46745014,-0.081271052,-0.000266462,-0.013323124,64.453125,9.938949939
32.33000183,100024.25,62.58886719,0.074220255,0.069431849,10.51054573,-0.084068909,-0.005329249,-0.016254211,58.59375,9.987789988
32.33000183,100021.375,62.578125,0.076614454,0.169988319,10.46505547,-0.082603365,-0.003730475,-0.012257273,55.6640625,9.938949939
32.33000183,100022.6953,62.56542969,0.079008654,0.095768064,10.47463226,-0.081537522,-0.003464012,-0.01505513,55.6640625,9.865689866
32.33000183,100024.3125,62.55566406,0.107739076,0.124498487,10.50096893,-0.084868304,-0.001332312,-0.01505513,57.6171875,9.914529915
32.33000183,100024.7734,62.53125,0.086191259,0.08379706,10.46026707,-0.082869835,-0.00319755,-0.014122511,51.7578125,9.89010989
32.34999847,100025.375,62.51171875,0.155623108,0.126892686,10.53927612,-0.081271052,-0.000399694,-0.014122511,54.6875,10.03663004
32.36000061,100023.7031,62.5,0.117315881,0.112527482,10.56321812,-0.082869835,-0.006528331,-0.015588055,58.59375,9.938949939
32.36000061,100024.6875,62.48925781,0.105344877,0.169988319,10.45787334,-0.080471672,-0.002931087,-0.013722817,65.4296875,10.06105006
32.36999893,100022.7578,62.47949219,0.119710088,0.150834709,10.47942066,-0.082736596,-0.003330781,-0.016787136,74.21875,10.08547009
32.36999893,100022.3516,62.46777344,0.124498487,0.155623108,10.43632507,-0.082736596,-0.005329249,-0.017053599,68.359375,10.08547009
32.36999893,100024.0781,62.46875,0.062249243,0.055066638,10.51772785,-0.082736596,-0.002398162,-0.01612098,66.40625,10.01221001
32.36999893,100023.0469,62.46875,0.064643443,0.1316811,10.47702694,-0.080471672,-0.003730475,-0.013056661,74.21875,10.01221001
32.38000107,100023.9688,62.46875,0.095768064,0.057460841,10.52969933,-0.082869835,-0.003464012,-0.013456355,72.265625,10.13431013
32.36999893,100021.4844,62.48046875,0.141257897,0.114921682,10.53448772,-0.081004597,-0.0042634,-0.018119449,74.21875,10.13431013
32.36999893,100022.875,62.50390625,0.069431849,0.086191259,10.51293945,-0.08313629,-0.003863706,-0.013722817,76.171875,10.18315018
32.36999893,100024.5469,62.52539063,0.071826048,0.107739076,10.53927612,-0.084868304,-0.004130168,-0.016653905,76.171875,10.15873016
32.36999893,100023.3906,62.53710938,0.055066638,0.117315881,10.56800652,-0.080471672,-0.002398162,-0.015321592,46.875,8.278388278
32.36999893,100023.2188,62.52539063,0.088585466,0.112527482,10.42674828,-0.081670754,-0.003863706,-0.013456355,75.1953125,10.10989011
32.36999893,100022.125,62.50195313,0.050278235,0.086191259,10.55842972,-0.084601834,-0.00319755,-0.012124043,75.1953125,10.15873016
32.36999893,100022.6953,62.48046875,0.153228909,0.119710088,10.46026707,-0.083669223,-0.003863706,-0.014921899,70.3125,10.15873016
32.38999939,100023.4219,62.45800781,0.10295067,0.055066638,10.42914295,-0.081004597,-0.004396631,-0.015987748,70.3125,10.15873016
32.40000153,100023.25,62.42480469,0.150834709,0.129286885,10.55842972,-0.081670754,-0.00106585,-0.01292343,74.21875,10.15873016
32.40000153,100023.7031,62.41308594,0.119710088,0.141257897,10.61828423,-0.081004597,-0.001732006,-0.017586524,73.2421875,10.25641026
32.40000153,100024.8047,62.42480469,0.160411507,0.055066638,10.51533413,-0.084735066,-0.004529862,-0.01398928,72.265625,10.13431013
32.38999939,100023.5938,62.42382813,0.069431849,0.150834709,10.42914295,-0.081670754,-0.003597243,-0.014522205,74.21875,10.18315018
32.38999939,100025.9531,62.44628906,0.134075299,0.095768064,10.52491093,-0.079272583,-0.001865237,-0.013722817,74.21875,10.20757021
32.38999939,100025.9531,62.45800781,0.088585466,0.122104287,10.48899746,-0.083402753,-0.003597243,-0.015321592,72.265625,10.08547009
32.38000107,100023.7344,62.50390625,0.057460841,0.122104287,10.50096893,-0.082203679,-0.004929556,-0.014522205,73.2421875,10.25641026
32.38000107,100023.0469,62.50390625,0.143652096,0.126892686,10.48420906,-0.083402753,-0.004529862,-0.015721286,78.125,10.15873016
32.38999939,100024.2344,62.49316406,0.064643443,0.057460841,10.58955383,-0.080871366,-0.0021317,-0.013456355,76.171875,10.28083028
32.38999939,100024.75,62.50488281,0.067037649,0.143652096,10.45787334,-0.083402753,-0.003730475,-0.016520673,74.21875,10.15873016
32.38999939,100023.3594,62.49316406,0.093373865,0.067037649,10.51533413,-0.081004597,-0.00106585,-0.01398928,68.359375,10.23199023
32.40000153,100025.4375,62.44824219,0.124498487,0.079008654,10.48660374,-0.083535992,-0.001465544,-0.014788668,71.2890625,10.08547009
32.40999985,100023.0469,62.40234375,0.141257897,0.10295067,10.47463226,-0.082603365,-0.002264931,-0.01385605,63.47655869,10.08547009
32.41999817,100023.2188,62.38085938,0.069431849,0.165199921,10.41956615,-0.08233691,-0.004529862,-0.013722817,56.640625,10.20757021
32.43000031,100024.0781,62.38183594,0.124498487,0.071826048,10.46984386,-0.081137821,-0.002398162,-0.015588055,60.546875,10.23199023
32.43000031,100025.6719,62.4296875,0.071826048,0.10295067,10.46505547,-0.084202148,-0.006661562,-0.016653905,58.59375,10.15873016
32.43999863,100024.2344,62.49902344,0.107739076,0.079008654,10.51533413,-0.08207044,-0.002531394,-0.012124043,56.640625,10.18315018
32.45000076,100025.2656,62.59375,0.026336219,0.119710088,10.44590187,-0.084335379,-0.005862175,-0.018385911,55.6640625,10.13431013
32.43999863,100023.8281,62.546875,0.10055647,0.146046311,10.48899746,-0.080604896,-0.002398162,-0.014122511,53.7109375,10.23199023
32.45000076,100022.8438,62.48925781,0.112527482,0.107739076,10.52730465,-0.083402753,-0.002931087,-0.01385605,53.7109375,10.23199023
32.47000122,100024.375,62.44628906,0.062249243,0.105344877,10.45069027,-0.084468603,-0.0021317,-0.013722817,57.6171875,10.18315018
32.47999954,100021.4609,62.36621094,0.146046311,0.124498487,10.46984386,-0.08233691,-0.005595712,-0.013456355,58.59375,10.20757021
32.5,100021.8906,62.28710938,0.071826048,0.155623108,10.56800652,-0.081404284,-0.002398162,-0.01185758,56.640625,10.20757021
32.5,100025.2344,62.22949219,0.021547815,0.095768064,10.47463226,-0.086333841,-0.004663093,-0.013722817,62.50000381,10.23199023
32.50999832,100023.4531,62.16015625,0.122104287,0.105344877,10.47463226,-0.083269522,-0.005462481,-0.015321592,66.40625,10.30525031
32.50999832,100018.0859,62.23046875,0.105344877,0.064643443,10.51533413,-0.081404284,-0.002931087,-0.01185758,74.21875,10.23199023
32.50999832,100020.4531,62.28710938,0.064643443,0.071826048,10.47942066,-0.082603365,-0.002398162,-0.013456355,71.2890625,10.20757021
32.50999832,100026.8516,62.25195313,0.110133275,0.146046311,10.50815105,-0.082736596,-0.004929556,-0.014255743,72.265625,10.20757021
32.50999832,100021.8906,62.20703125,0.169988319,0.1316811,10.51054573,-0.080871366,-0.004796324,-0.01385605,70.3125,10.42735043
32.5,100022.7578,62.19433594,0.02873042,0.064643443,10.49378586,-0.085001536,-0.005329249,-0.014388974,74.21875,10.23199023
32.5,100024.2031,62.19433594,0.098162271,0.143652096,10.43871975,-0.08207044,-0.002664625,-0.014788668,76.171875,10.25641026
32.47999954,100024.5156,62.14355469,0.129286885,0.04309563,10.52491093,-0.082203679,-0.001732006,-0.013722817,74.21875,10.18315018
32.45999908,100026.2813,62.12988281,0.110133275,0.093373865,10.48899746,-0.083535992,-0.001998469,-0.01292343,74.21875,10.23199023
32.45000076,100024.3125,62.14160156,0.067037649,0.10055647,10.44350815,-0.086200617,-0.003464012,-0.015588055,74.21875,10.25641026
32.45000076,100024.9219,62.22167969,0.117315881,0.079008654,10.48181534,-0.082470134,-0.005862175,-0.015321592,66.40625,10.13431013
32.45999908,100025.7031,62.2109375,0.071826048,0.14844051,10.51054573,-0.082203679,-0.004529862,-0.013589587,65.4296875,10.32967033
32.45999908,100022.2344,62.17773438,0.117315881,0.074220255,10.47463226,-0.085001536,-0.004796324,-0.017852986,64.453125,10.18315018
32.45999908,100025.0078,62.22460938,0.112527482,0.134075299,10.58955383,-0.08313629,-0.0021317,-0.014655436,62.50000381,10.18315018
32.45999908,100023.9063,62.21289063,0.105344877,0.10055647,10.48660374,-0.082736596,-0.003597243,-0.012390506,66.40625,10.28083028
32.45999908,100024.9531,62.25878906,0.110133275,0.158017308,10.45069027,-0.083669223,-0.003464012,-0.014788668,61.5234375,10.13431013
32.45999908,100025.2344,62.26953125,0.174776718,0.095768064,10.55364132,-0.081004597,-0.002531394,-0.013722817,62.50000381,10.23199023
32.47000122,100025.7578,62.23730469,0.026336219,-0.002394202,10.26394272,-0.109516084,0.00319755,-0.018385911,58.59375,10.23199023
32.47000122,100022.3281,62.21386719,0.10055647,0.098162271,10.52730465,-0.084335379,-0.001998469,-0.014388974,56.640625,10.15873016
32.47999954,100025.0313,62.30664063,0.098162271,0.050278235,10.56321812,-0.082603365,-0.001998469,-0.014522205,54.6875,10.23199023
32.49000168,100022.0078,62.28613281,0.076614454,0.138863698,10.47223854,-0.083935678,-0.005329249,-0.016787136,62.50000381,10.32967033
32.5,100023.9063,62.21777344,0.023942016,0.105344877,10.43632507,-0.084335379,-0.003464012,-0.013589587,60.546875,10.28083028
32.5,100020.7344,62.1015625,0.14844051,0.067037649,10.48899746,-0.081004597,-0.005728943,-0.015454824,64.453125,10.30525031
32.49000168,100025.0078,62.06542969,0.023942016,0.074220255,10.46984386,-0.082470134,-0.005062787,-0.017986218,70.3125,10.23199023
32.5,100023.625,62.0078125,0.210689753,0.10055647,10.50336266,-0.081271052,-0.0021317,-0.013722817,77.1484375,10.28083028
32.50999832,100023.2188,61.97363281,0.107739076,0.098162271,10.54166985,-0.081537522,-0.0063951,-0.01505513,74.21875,10.28083028
32.47999954,100024.1094,62.02734375,0.095768064,0.150834709,10.41956615,-0.080471672,-0.003996937,-0.013722817,74.21875,10.42735043
32.47000122,100024.75,62.0390625,0.064643443,0.107739076,10.45547867,-0.080871366,0.000532925,-0.015987748,71.2890625,10.32967033
32.47000122,100021.9219,62.0390625,0.160411507,0.117315881,10.44590187,-0.081670754,-0.004396631,-0.015188362,68.359375,10.30525031
32.47000122,100022.2969,62.05078125,0.069431849,0.107739076,10.46266174,-0.084601834,-0.003064318,-0.017719755,72.265625,10.25641026
32.47000122,100025.6719,62.07421875,0.119710088,0.093373865,10.48181534,-0.082470134,0.001199081,-0.015321592,66.40625,10.25641026
32.45999908,100024.7813,62.03808594,0.14844051,0.090979666,10.46266174,-0.085800916,-0.004529862,-0.014388974,66.40625,10.28083028
32.45999908,100024.8281,62.02636719,0.146046311,0.086191259,10.57518864,-0.082603365,-0.003996937,-0.013189893,53.7109375,10.25641026
32.45999908,100025.1797,62.01367188,0.071826048,0.067037649,10.52491093,-0.081004597,-0.00319755,-0.015854517,56.640625,10.23199023
32.45000076,100024.8906,62.02539063,0.095768064,0.122104287,10.53209305,-0.083402753,-0.003996937,-0.013056661,54.6875,10.30525031
32.43999863,100025.5547,62.04589844,0.062249243,0.110133275,10.50096893,-0.083935678,-0.004396631,-0.016387442,58.59375,10.10989011
32.43999863,100027.9766,62.04589844,0.10295067,0.143652096,10.54406452,-0.080071971,-0.001332312,-0.012523737,62.50000381,10.23199023
32.41999817,100026.2188,62.12597656,0.059855044,0.062249243,10.46745014,-0.083003066,-0.004929556,-0.015588055,66.40625,10.23199023
32.41999817,100025.4063,62.16113281,0.10055647,0.088585466,10.49618053,-0.08313629,-0.005329249,-0.011990812,71.2890625,10.32967033
32.43000031,100027.0234,62.14941406,0.126892686,0.095768064,10.45069027,-0.081137821,-0.003330781,-0.014788668,67.3828125,10.20757021
32.41999817,100024.0781,62.16015625,0.146046311,0.105344877,10.56800652,-0.082603365,-0.0021317,-0.016920367,74.21875,10.32967033
32.41999817,100025.9844,62.24121094,0.02873042,0.124498487,10.47942066,-0.081937209,-0.005728943,-0.016387442,69.3359375,10.23199023
32.40999985,100022.8984,62.3203125,0.143652096,0.10295067,10.49618053,-0.081537522,-0.0042634,-0.012523737,74.21875,10.20757021
32.40999985,100027.375,62.28613281,0.067037649,0.050278235,10.50575733,-0.081937209,-0.004396631,-0.016653905,72.265625,8.205128205
32.40999985,100023.2188,62.27441406,0.079008654,0.124498487,10.59194851,-0.082603365,-0.002264931,-0.016254211,72.265625,10.30525031
32.40000153,100024.5703,62.26171875,0.069431849,0.143652096,10.54406452,-0.079672284,0.000799387,-0.014122511,76.171875,10.23199023
32.36999893,100022.7578,62.24707031,0.050278235,0.14844051,10.50575733,-0.082736596,-0.001199081,-0.015854517,63.47655869,10.18315018
32.38000107,100025.1719,62.27148438,0.076614454,0.098162271,10.56082344,-0.081670754,-0.001199081,-0.013323124,58.59375,10.18315018
32.38000107,100025.4688,62.28320313,0.055066638,0.162805721,10.47702694,-0.08207044,-0.005995406,-0.016254211,54.6875,10.08547009
32.38000107,100022.125,62.27148438,0.177170932,0.136469498,10.47463226,-0.081937209,-0.004396631,-0.013722817,57.6171875,10.23199023
32.40000153,100022.6719,62.30859375,0.023942016,0.119710088,10.53688145,-0.083669223,-0.004663093,-0.014655436,54.6875,10.13431013
32.40999985,100023.5938,62.26171875,0.169988319,0.10055647,10.52730465,-0.079539053,-0.001598775,-0.01398928,66.40625,10.25641026
32.38999939,100026.0703,62.21386719,0.047884032,0.124498487,10.46026707,-0.081670754,-0.003996937,-0.01398928,70.3125,10.20757021
32.38000107,100023.625,62.22460938,0.1316811,0.146046311,10.59194851,-0.081004597,-0.003064318,-0.015188362,59.5703125,10.15873016
32.34999847,100023.3594,62.23242188,0.119710088,0.225054964,10.58955383,-0.076607957,0.0063951,-0.01505513,68.359375,10.30525031
32.36999893,100025.8125,62.26953125,0.050278235,0.079008654,10.48660374,-0.071811639,-0.000932619,-0.014388974,74.21875,10.30525031
32.36000061,100024.625,62.29199219,0.088585466,0.112527482,10.40759468,-0.081271052,-0.001465544,-0.015854517,74.21875,10.32967033
32.36999893,100022.6953,62.31640625,0.112527482,0.090979666,10.58237171,-0.084868304,-0.008926493,-0.014655436,74.21875,10.35409035
32.36999893,100025.2969,62.328125,0.08379706,0.098162271,10.50815105,-0.085934147,-0.004929556,-0.014388974,70.3125,10.20757021
